route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
301,301-Weekday-1-2025_1-1111100,3691082,Fairway Station,1,370755,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691083,Fairway Station,1,370751,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691084,Fairway Station,1,370754,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691085,Fairway Station,1,370753,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691086,Fairway Station,1,370760,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691087,Fairway Station,1,370759,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691088,Fairway Station,1,370758,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691089,Fairway Station,1,370756,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691090,Fairway Station,1,370752,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691091,Fairway Station,1,370757,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691092,Fairway Station,1,370751,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691093,Fairway Station,1,370754,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691094,Fairway Station,1,370760,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691095,Fairway Station,1,370759,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691096,Fairway Station,1,370756,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691097,Fairway Station,1,370752,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691098,Fairway Station,1,370757,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691099,Fairway Station,1,370751,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691100,Fairway Station,1,370754,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691101,Fairway Station,1,370760,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691102,Fairway Station,1,370759,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691103,Fairway Station,1,370756,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691104,Fairway Station,1,370752,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691105,Fairway Station,1,370757,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691106,Fairway Station,1,370751,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691107,Fairway Station,1,370754,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691108,Fairway Station,1,370760,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691109,Fairway Station,1,370756,3010006,1,1
301,301-Weekday-1-2025_1-1111100,3691110,Fairway Station,1,370757,3010006,1,1
302,302-Holiday1-1-2025_1-0000001,3703443,Fairway Station,0,369676,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703444,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703445,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703446,Fairway Station,0,369676,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703447,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703448,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703449,Fairway Station,0,369676,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703450,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703451,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703452,Fairway Station,0,369676,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703453,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703454,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703455,Fairway Station,0,369676,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703456,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703457,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703458,Fairway Station,0,369676,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703459,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703460,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703461,Fairway Station,0,369676,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703462,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703463,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703464,Fairway Station,0,369676,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703465,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703466,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703467,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703468,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703469,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703470,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703471,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703472,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703473,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703474,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703475,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703476,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703477,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703478,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703479,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703480,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703481,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703482,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703483,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703484,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703485,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703486,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703487,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703488,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703489,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703490,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703491,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703492,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703493,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703494,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703495,Ainslie Terminal,1,369678,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703496,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703497,Ainslie Terminal,1,369676,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703498,Ainslie Terminal,1,369677,3020006,1,1
302,302-Holiday1-1-2025_1-0000001,3703499,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703500,Fairway Station,0,369676,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703501,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703502,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703503,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703504,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703505,Fairway Station,0,369676,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703506,Fairway Station,0,369677,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703507,Fairway Station,0,369678,3020005,1,1
302,302-Holiday1-1-2025_1-0000001,3703508,Fairway Station,0,369676,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697624,Fairway Station,0,369278,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697625,Fairway Station,0,369279,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697626,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697627,Fairway Station,0,369258,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697628,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697629,Fairway Station,0,369278,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697630,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697631,Fairway Station,0,369279,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697632,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697633,Fairway Station,0,369258,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697634,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697635,Fairway Station,0,369278,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697636,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697637,Fairway Station,0,369279,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697638,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697639,Fairway Station,0,369258,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697640,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697641,Fairway Station,0,369278,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697642,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697643,Fairway Station,0,369279,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697644,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697645,Fairway Station,0,369258,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697646,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697647,Fairway Station,0,369278,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697648,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697649,Fairway Station,0,369279,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697650,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697651,Fairway Station,0,369258,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697652,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697653,Fairway Station,0,369278,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697654,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697655,Fairway Station,0,369279,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697656,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697657,Fairway Station,0,369258,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697658,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697659,Fairway Station,0,369278,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697660,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697661,Fairway Station,0,369279,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697662,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697663,Fairway Station,0,369258,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697664,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697665,Fairway Station,0,369278,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697666,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697667,Fairway Station,0,369279,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697668,Fairway Station,0,369258,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697669,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697670,Ainslie Terminal,1,369258,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697671,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697672,Ainslie Terminal,1,369278,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697673,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697674,Ainslie Terminal,1,369279,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697675,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697676,Ainslie Terminal,1,369258,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697677,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697678,Ainslie Terminal,1,369278,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697679,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697680,Ainslie Terminal,1,369279,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697681,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697682,Ainslie Terminal,1,369258,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697683,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697684,Ainslie Terminal,1,369278,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697685,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697686,Ainslie Terminal,1,369279,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697687,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697688,Ainslie Terminal,1,369258,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697689,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697690,Ainslie Terminal,1,369278,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697691,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697692,Ainslie Terminal,1,369279,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697693,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697694,Ainslie Terminal,1,369258,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697695,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697696,Ainslie Terminal,1,369278,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697697,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697698,Ainslie Terminal,1,369279,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697699,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697700,Ainslie Terminal,1,369258,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697701,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697702,Ainslie Terminal,1,369278,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697703,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697704,Ainslie Terminal,1,369279,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697705,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697706,Ainslie Terminal,1,369258,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697707,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697708,Ainslie Terminal,1,369278,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697709,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697710,Ainslie Terminal,1,369279,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697711,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697712,Ainslie Terminal,1,369258,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697713,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697714,Ainslie Terminal,1,369278,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697715,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697716,Ainslie Terminal,1,369279,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697717,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697718,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697719,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697720,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697721,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697722,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697723,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697724,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697725,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697726,Ainslie Terminal,1,369259,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697727,Ainslie Terminal,1,369257,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697728,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697729,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697730,Ainslie Terminal,1,369256,3020006,1,1
302,302-Saturday-1-2025_1-0000010,3697731,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697732,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697733,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697734,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697735,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697736,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697737,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697738,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697739,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697740,Fairway Station,0,369256,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697741,Fairway Station,0,369259,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697742,Fairway Station,0,369257,3020005,1,1
302,302-Saturday-1-2025_1-0000010,3697743,Fairway Station,0,369256,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701185,Fairway Station,0,369517,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701186,Fairway Station,0,369501,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701187,Fairway Station,0,369516,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701188,Fairway Station,0,369498,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701189,Fairway Station,0,369499,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701190,Fairway Station,0,369500,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701191,Fairway Station,0,369517,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701192,Fairway Station,0,369501,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701193,Fairway Station,0,369516,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701194,Fairway Station,0,369498,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701195,Fairway Station,0,369499,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701196,Fairway Station,0,369500,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701197,Fairway Station,0,369517,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701198,Fairway Station,0,369501,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701199,Fairway Station,0,369516,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701200,Fairway Station,0,369498,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701201,Fairway Station,0,369499,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701202,Fairway Station,0,369500,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701203,Fairway Station,0,369517,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701204,Fairway Station,0,369516,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701205,Fairway Station,0,369498,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701206,Fairway Station,0,369499,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701207,Fairway Station,0,369500,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701208,Fairway Station,0,369517,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701209,Fairway Station,0,369501,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701210,Fairway Station,0,369516,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701211,Fairway Station,0,369498,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701212,Fairway Station,0,369499,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701213,Fairway Station,0,369500,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701214,Fairway Station,0,369517,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701215,Fairway Station,0,369501,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701216,Fairway Station,0,369516,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701217,Fairway Station,0,369498,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701218,Fairway Station,0,369500,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701219,Fairway Station,0,369517,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701220,Fairway Station,0,369501,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701221,Fairway Station,0,369516,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701222,Fairway Station,0,369499,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701223,Fairway Station,0,369500,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701224,Fairway Station,0,369517,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701225,Fairway Station,0,369501,3020005,1,1
302,302-Sunday-1-2025_1-0000001,3701226,Ainslie Terminal,1,369499,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701227,Ainslie Terminal,1,369500,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701228,Ainslie Terminal,1,369517,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701229,Ainslie Terminal,1,369501,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701230,Ainslie Terminal,1,369516,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701231,Ainslie Terminal,1,369498,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701232,Ainslie Terminal,1,369499,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701233,Ainslie Terminal,1,369500,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701234,Ainslie Terminal,1,369517,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701235,Ainslie Terminal,1,369501,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701236,Ainslie Terminal,1,369516,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701237,Ainslie Terminal,1,369498,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701238,Ainslie Terminal,1,369499,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701239,Ainslie Terminal,1,369500,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701240,Ainslie Terminal,1,369517,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701241,Ainslie Terminal,1,369501,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701242,Ainslie Terminal,1,369516,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701243,Ainslie Terminal,1,369498,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701244,Ainslie Terminal,1,369499,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701245,Ainslie Terminal,1,369500,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701246,Ainslie Terminal,1,369517,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701247,Ainslie Terminal,1,369501,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701248,Ainslie Terminal,1,369516,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701249,Ainslie Terminal,1,369498,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701250,Ainslie Terminal,1,369499,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701251,Ainslie Terminal,1,369500,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701252,Ainslie Terminal,1,369517,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701253,Ainslie Terminal,1,369501,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701254,Ainslie Terminal,1,369516,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701255,Ainslie Terminal,1,369498,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701256,Ainslie Terminal,1,369499,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701257,Ainslie Terminal,1,369500,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701258,Ainslie Terminal,1,369517,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701259,Ainslie Terminal,1,369501,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701260,Ainslie Terminal,1,369516,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701261,Ainslie Terminal,1,369498,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701262,Ainslie Terminal,1,369499,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701263,Ainslie Terminal,1,369500,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701264,Ainslie Terminal,1,369517,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701265,Ainslie Terminal,1,369501,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701266,Ainslie Terminal,1,369516,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701267,Ainslie Terminal,1,369498,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701268,Ainslie Terminal,1,369499,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701269,Ainslie Terminal,1,369500,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701270,Ainslie Terminal,1,369516,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701271,Ainslie Terminal,1,369499,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701272,Ainslie Terminal,1,369517,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701273,Ainslie Terminal,1,369516,3020006,1,1
302,302-Sunday-1-2025_1-0000001,3701274,Ainslie Terminal,1,369499,3020006,1,1
